cycle,indicator,country,country_zh,value,rank,n,pct_rank
2025,rel_infodecision,Montenegro,蒙特內哥羅,-7.54208,70,85,82.1
2025,rel_infodecision,Bulgaria,保加利亞,-7.90111,71,85,83.3
2025,rel_infodecision,Indonesia,印尼,-8.61832,72,85,84.5
2025,rel_infodecision,Slovak Republic,斯洛伐克,-8.63034,73,85,85.7
2025,rel_infodecision,Georgia,喬治亞,-8.76953,74,85,86.9
2025,rel_infodecision,Moldova,摩爾多瓦,-8.79922,75,85,88.1
2025,rel_infodecision,Lithuania,立陶宛,-8.82754,76,85,89.3
2025,rel_infodecision,Slovenia,斯洛維尼亞,-9.00221,77,85,90.5
2025,rel_infodecision,Kyrgyzstan,吉爾吉斯,-9.29334,78,85,91.7
2025,rel_infodecision,Albania,阿爾巴尼亞,-9.65591,79,85,92.9
2025,rel_infodecision,Croatia,克羅埃西亞,-9.8079,80,85,94.0
2025,rel_infodecision,Hungary,匈牙利,-10.82297,81,85,95.2
2025,rel_infodecision,Chinese Taipei,臺灣,-11.43566,82,85,96.4
2025,rel_infodecision,Serbia,塞爾維亞,-14.85157,83,85,97.6
2025,rel_infodecision,Kenya,肯亞,-15.7911,84,85,98.8
2025,rel_infodecision,Iceland,冰島,-16.09352,85,85,100.0
2025,school_ses_gap,Palestinian Authority,巴勒斯坦,17.65382,1,84,0.0
2025,school_ses_gap,Uzbekistan,烏茲別克,21.18143,2,84,1.2
2025,school_ses_gap,Kenya,肯亞,27.53888,3,84,2.4
2025,school_ses_gap,Iceland,冰島,38.46764,4,84,3.6
2025,school_ses_gap,Finland,芬蘭,42.48037,5,84,4.8
2025,school_ses_gap,Armenia,亞美尼亞,44.50256,6,84,6.0
2025,school_ses_gap,Jordan,約旦,48.80074,7,84,7.2
2025,school_ses_gap,Saudi Arabia,沙烏地阿拉伯,53.83726,8,84,8.4
2025,school_ses_gap,Norway,挪威,55.18273,9,84,9.6
2025,school_ses_gap,Georgia,喬治亞,56.38636,10,84,10.8
2025,school_ses_gap,Macao (China),澳門,57.38362,11,84,12.0
2025,school_ses_gap,Spain,西班牙,58.41562,12,84,13.3
2025,school_ses_gap,Kosovo,科索沃,59.53364,13,84,14.5
2025,school_ses_gap,Morocco,摩洛哥,60.02565,14,84,15.7
2025,school_ses_gap,Kazakhstan,哈薩克,63.49273,15,84,16.9
2025,school_ses_gap,Indonesia,印尼,64.8874,16,84,18.1
2025,school_ses_gap,Estonia,愛沙尼亞,65.58169,17,84,19.3
2025,school_ses_gap,Kyrgyzstan,吉爾吉斯,65.97455,18,84,20.5
2025,school_ses_gap,Canada,加拿大,66.91156,19,84,21.7
2025,school_ses_gap,Denmark,丹麥,71.28039,20,84,22.9
2025,school_ses_gap,Latvia,拉脫維亞,71.8082,21,84,24.1
2025,school_ses_gap,Malta,馬爾他,76.13079,22,84,25.3
2025,school_ses_gap,United Arab Emirates,阿聯,76.54442,23,84,26.5
2025,school_ses_gap,Qatar,卡達,77.09207,24,84,27.7
2025,school_ses_gap,Malaysia,馬來西亞,79.39072,25,84,28.9
2025,school_ses_gap,Thailand,泰國,80.69743,26,84,30.1
2025,school_ses_gap,Philippines,菲律賓,80.73156,27,84,31.3
2025,school_ses_gap,Ireland,愛爾蘭,80.85232,28,84,32.5
2025,school_ses_gap,Albania,阿爾巴尼亞,81.6104,29,84,33.7
2025,school_ses_gap,Ukrainian regions (17 of 27),烏克蘭（17區）,83.09084,30,84,34.9
2025,school_ses_gap,Mongolia,蒙古,85.88587,31,84,36.1
2025,school_ses_gap,Portugal,葡萄牙,87.2692,32,84,37.3
2025,school_ses_gap,Moldova,摩爾多瓦,89.21338,33,84,38.6
2025,school_ses_gap,Mexico,墨西哥,89.52042,34,84,39.8
2025,school_ses_gap,Korea,韓國,90.14885,35,84,41.0
2025,school_ses_gap,El Salvador,薩爾瓦多,90.44397,36,84,42.2
2025,school_ses_gap,Hong Kong (China),香港,90.71287,37,84,43.4
2025,school_ses_gap,Dominican Republic,多明尼加,91.63341,38,84,44.6
2025,school_ses_gap,North Macedonia,北馬其頓,91.67831,39,84,45.8
2025,school_ses_gap,Paraguay,巴拉圭,93.82581,40,84,47.0
2025,school_ses_gap,Chile,智利,94.26168,41,84,48.2
2025,school_ses_gap,Australia,澳洲,94.29989,42,84,49.4
2025,school_ses_gap,Cyprus,賽普勒斯,94.51856,43,84,50.6
2025,school_ses_gap,United Kingdom,英國,94.89161,44,84,51.8
2025,school_ses_gap,Guatemala,瓜地馬拉,95.30263,45,84,53.0
2025,school_ses_gap,Sweden,瑞典,96.20413,46,84,54.2
2025,school_ses_gap,B-S-J-Z (China),中國四省市,96.89501,47,84,55.4
2025,school_ses_gap,Uruguay,烏拉圭,97.15426,48,84,56.6
2025,school_ses_gap,Lithuania,立陶宛,97.46496,49,84,57.8
2025,school_ses_gap,New Zealand,紐西蘭,100.0719,50,84,59.0
2025,school_ses_gap,Peru,秘魯,100.28321,51,84,60.2
2025,school_ses_gap,Ecuador,厄瓜多,101.38202,52,84,61.4
2025,school_ses_gap,Azerbaijan,亞塞拜然,102.91857,53,84,62.7
2025,school_ses_gap,Argentina,阿根廷,103.8797,54,84,63.9
2025,school_ses_gap,Israel,以色列,104.63243,55,84,65.1
2025,school_ses_gap,Montenegro,蒙特內哥羅,105.87976,56,84,66.3
2025,school_ses_gap,Lebanon,黎巴嫩,106.23472,57,84,67.5
2025,school_ses_gap,Colombia,哥倫比亞,109.59366,58,84,68.7
2025,school_ses_gap,Viet Nam,越南,109.6933,59,84,69.9
2025,school_ses_gap,Greece,希臘,111.37333,60,84,71.1
2025,school_ses_gap,Singapore,新加坡,112.47589,61,84,72.3
2025,school_ses_gap,Brunei Darussalam,汶萊,116.11173,62,84,73.5
2025,school_ses_gap,Serbia,塞爾維亞,116.51475,63,84,74.7
2025,school_ses_gap,Türkiye,土耳其,122.12815,64,84,75.9
2025,school_ses_gap,United States,美國,122.66255,65,84,77.1
2025,school_ses_gap,Italy,義大利,125.0423,66,84,78.3
2025,school_ses_gap,Croatia,克羅埃西亞,128.13105,67,84,79.5
2025,school_ses_gap,Brazil,巴西,130.41954,68,84,80.7
2025,school_ses_gap,Switzerland,瑞士,132.23427,69,84,81.9
2025,school_ses_gap,Japan,日本,132.27824,70,84,83.1
2025,school_ses_gap,France,法國,134.84509,71,84,84.3
2025,school_ses_gap,Czechia,捷克,134.85563,72,84,85.5
2025,school_ses_gap,Chinese Taipei,臺灣,136.72517,73,84,86.7
2025,school_ses_gap,Belgium,比利時,139.10582,74,84,88.0
2025,school_ses_gap,Austria,奧地利,148.46467,75,84,89.2
2025,school_ses_gap,Poland,波蘭,150.11619,76,84,90.4
2025,school_ses_gap,Slovenia,斯洛維尼亞,151.01307,77,84,91.6
2025,school_ses_gap,Slovak Republic,斯洛伐克,158.26668,78,84,92.8
2025,school_ses_gap,Romania,羅馬尼亞,160.77504,79,84,94.0
2025,school_ses_gap,Netherlands,荷蘭,163.16214,80,84,95.2
2025,school_ses_gap,Hungary,匈牙利,163.22032,81,84,96.4
2025,school_ses_gap,Bulgaria,保加利亞,166.04133,82,84,97.6
2025,school_ses_gap,Luxembourg,盧森堡,172.87463,83,84,98.8
2025,school_ses_gap,Germany,德國,181.19096,84,84,100.0
2025,school_unprepared,Korea,韓國,15.10544,1,90,0.0
2025,school_unprepared,Armenia,亞美尼亞,23.78765,2,90,1.1
2025,school_unprepared,Japan,日本,24.1357,3,90,2.2
2025,school_unprepared,Viet Nam,越南,25.69579,4,90,3.4
2025,school_unprepared,Saudi Arabia,沙烏地阿拉伯,28.61109,5,90,4.5
2025,school_unprepared,Malaysia,馬來西亞,28.91976,6,90,5.6
2025,school_unprepared,Kazakhstan,哈薩克,29.4098,7,90,6.7
2025,school_unprepared,Indonesia,印尼,29.72776,8,90,7.9
2025,school_unprepared,Chinese Taipei,臺灣,30.34429,9,90,9.0
2025,school_unprepared,Georgia,喬治亞,32.42915,10,90,10.1
2025,school_unprepared,Mexico,墨西哥,33.91049,11,90,11.2
2025,school_unprepared,Ukrainian regions (17 of 27),烏克蘭（17區）,34.26533,12,90,12.4
2025,school_unprepared,Uzbekistan,烏茲別克,34.56002,13,90,13.5
2025,school_unprepared,Finland,芬蘭,35.27044,14,90,14.6
2025,school_unprepared,Azerbaijan,亞塞拜然,35.46535,15,90,15.7
2025,school_unprepared,Dominican Republic,多明尼加,36.5433,16,90,16.9
2025,school_unprepared,Palestinian Authority,巴勒斯坦,36.59542,17,90,18.0
2025,school_unprepared,Peru,秘魯,37.07638,18,90,19.1
2025,school_unprepared,Singapore,新加坡,37.39009,19,90,20.2
2025,school_unprepared,El Salvador,薩爾瓦多,37.69485,20,90,21.3
2025,school_unprepared,Colombia,哥倫比亞,37.73489,21,90,22.5
2025,school_unprepared,Kurdistan Region (Iraq),伊拉克庫德斯坦,37.77946,22,90,23.6
2025,school_unprepared,Paraguay,巴拉圭,37.97602,23,90,24.7
2025,school_unprepared,Bulgaria,保加利亞,39.16897,24,90,25.8
2025,school_unprepared,Jordan,約旦,39.371,25,90,27.0
2025,school_unprepared,Zambia,尚比亞,39.53167,26,90,28.1
2025,school_unprepared,Morocco,摩洛哥,40.09848,27,90,29.2
2025,school_unprepared,Albania,阿爾巴尼亞,41.67392,28,90,30.3
2025,school_unprepared,Slovenia,斯洛維尼亞,42.04701,29,90,31.5
2025,school_unprepared,Slovak Republic,斯洛伐克,42.31156,30,90,32.6
2025,school_unprepared,Iceland,冰島,42.33992,31,90,33.7
2025,school_unprepared,Mongolia,蒙古,42.34359,32,90,34.8
2025,school_unprepared,Chile,智利,43.84211,33,90,36.0
2025,school_unprepared,Kyrgyzstan,吉爾吉斯,44.04239,34,90,37.1
2025,school_unprepared,Croatia,克羅埃西亞,44.14485,35,90,38.2
2025,school_unprepared,Uruguay,烏拉圭,44.16037,36,90,39.3
2025,school_unprepared,Hungary,匈牙利,44.65263,37,90,40.4
2025,school_unprepared,Australia,澳洲,44.73472,38,90,41.6
2025,school_unprepared,Spain,西班牙,45.26766,39,90,42.7
2025,school_unprepared,Estonia,愛沙尼亞,46.26886,40,90,43.8
2025,school_unprepared,Canada,加拿大,46.5599,41,90,44.9
2025,school_unprepared,Costa Rica,哥斯大黎加,46.63091,42,90,46.1
2025,school_unprepared,Kosovo,科索沃,46.75854,43,90,47.2
2025,school_unprepared,Denmark,丹麥,47.02082,44,90,48.3
2025,school_unprepared,Qatar,卡達,47.04055,45,90,49.4
2025,school_unprepared,United States,美國,47.04767,46,90,50.6
2025,school_unprepared,Latvia,拉脫維亞,47.06476,47,90,51.7
2025,school_unprepared,Moldova,摩爾多瓦,47.43082,48,90,52.8
2025,school_unprepared,Montenegro,蒙特內哥羅,47.79693,49,90,53.9
2025,school_unprepared,Argentina,阿根廷,47.99986,50,90,55.1
2025,school_unprepared,Guatemala,瓜地馬拉,48.02011,51,90,56.2
2025,school_unprepared,New Zealand,紐西蘭,48.10144,52,90,57.3
2025,school_unprepared,Hong Kong (China),香港,48.97378,53,90,58.4
2025,school_unprepared,Ecuador,厄瓜多,49.18389,54,90,59.6
2025,school_unprepared,Portugal,葡萄牙,49.19913,55,90,60.7
2025,school_unprepared,United Kingdom,英國,49.29586,56,90,61.8
2025,school_unprepared,B-S-J-Z (China),中國四省市,49.59982,57,90,62.9
2025,school_unprepared,North Macedonia,北馬其頓,49.75464,58,90,64.0
2025,school_unprepared,Türkiye,土耳其,49.99016,59,90,65.2
2025,school_unprepared,Dushanbe (Tajikistan),杜尚別（塔吉克）,50.27345,60,90,66.3
2025,school_unprepared,Rwanda,盧安達,51.23253,61,90,67.4
2025,school_unprepared,Ireland,愛爾蘭,51.65471,62,90,68.5
2025,school_unprepared,Romania,羅馬尼亞,51.69057,63,90,69.7
2025,school_unprepared,Netherlands,荷蘭,52.05396,64,90,70.8
2025,school_unprepared,United Arab Emirates,阿聯,52.51344,65,90,71.9
2025,school_unprepared,Lebanon,黎巴嫩,52.56051,66,90,73.0
2025,school_unprepared,Norway,挪威,52.57057,67,90,74.2
2025,school_unprepared,Macao (China),澳門,52.69547,68,90,75.3
2025,school_unprepared,Belgium,比利時,52.72392,69,90,76.4
2025,school_unprepared,Kenya,肯亞,52.79882,70,90,77.5
2025,school_unprepared,Czechia,捷克,53.24894,71,90,78.7
2025,school_unprepared,Malta,馬爾他,54.35209,72,90,79.8
2025,school_unprepared,France,法國,55.04642,73,90,80.9
2025,school_unprepared,Brazil,巴西,55.18648,74,90,82.0
2025,school_unprepared,Thailand,泰國,55.36068,75,90,83.1
2025,school_unprepared,Switzerland,瑞士,55.57069,76,90,84.3
2025,school_unprepared,Cyprus,賽普勒斯,56.45828,77,90,85.4
2025,school_unprepared,Israel,以色列,57.14003,78,90,86.5
2025,school_unprepared,Lithuania,立陶宛,58.03828,79,90,87.6
2025,school_unprepared,Italy,義大利,58.23363,80,90,88.8
2025,school_unprepared,Serbia,塞爾維亞,58.41221,81,90,89.9
2025,school_unprepared,Austria,奧地利,58.95849,82,90,91.0
2025,school_unprepared,Cambodia,柬埔寨,59.82224,83,90,92.1
2025,school_unprepared,Luxembourg,盧森堡,60.7935,84,90,93.3
2025,school_unprepared,Mauritius,模里西斯,60.83093,85,90,94.4
2025,school_unprepared,Poland,波蘭,63.07638,86,90,95.5
2025,school_unprepared,Greece,希臘,64.60285,87,90,96.6
2025,school_unprepared,Brunei Darussalam,汶萊,66.39118,88,90,97.8
2025,school_unprepared,Philippines,菲律賓,67.41281,89,90,98.9
2025,school_unprepared,Germany,德國,75.35706,90,90,100.0
2025,school_waste,Japan,日本,6.30085,1,90,0.0
2025,school_waste,Malaysia,馬來西亞,6.91389,2,90,1.1
2025,school_waste,B-S-J-Z (China),中國四省市,8.00445,3,90,2.2
2025,school_waste,Indonesia,印尼,8.84846,4,90,3.4
2025,school_waste,Korea,韓國,9.84242,5,90,4.5
2025,school_waste,Mexico,墨西哥,11.15413,6,90,5.6
2025,school_waste,Brunei Darussalam,汶萊,12.05486,7,90,6.7
2025,school_waste,Viet Nam,越南,12.1718,8,90,7.9
2025,school_waste,Peru,秘魯,13.72009,9,90,9.0
2025,school_waste,Zambia,尚比亞,14.14572,10,90,10.1
2025,school_waste,Costa Rica,哥斯大黎加,14.48593,11,90,11.2
2025,school_waste,Colombia,哥倫比亞,14.61184,12,90,12.4
2025,school_waste,Ecuador,厄瓜多,14.61835,13,90,13.5
2025,school_waste,Armenia,亞美尼亞,14.73123,14,90,14.6
2025,school_waste,Cambodia,柬埔寨,14.79648,15,90,15.7
2025,school_waste,Mongolia,蒙古,15.1381,16,90,16.9
2025,school_waste,Brazil,巴西,15.55321,17,90,18.0
2025,school_waste,Singapore,新加坡,15.97428,18,90,19.1
2025,school_waste,Saudi Arabia,沙烏地阿拉伯,16.08125,19,90,20.2
2025,school_waste,Albania,阿爾巴尼亞,16.70429,20,90,21.3
2025,school_waste,Kazakhstan,哈薩克,16.79438,21,90,22.5
2025,school_waste,Morocco,摩洛哥,17.05307,22,90,23.6
2025,school_waste,Uruguay,烏拉圭,17.22697,23,90,24.7
2025,school_waste,Italy,義大利,17.68504,24,90,25.8
2025,school_waste,Chile,智利,17.80562,25,90,27.0
2025,school_waste,Argentina,阿根廷,18.03476,26,90,28.1
2025,school_waste,Spain,西班牙,18.48396,27,90,29.2
2025,school_waste,Mauritius,模里西斯,18.56997,28,90,30.3
2025,school_waste,Kyrgyzstan,吉爾吉斯,18.94585,29,90,31.5
2025,school_waste,Kenya,肯亞,19.38716,30,90,32.6
2025,school_waste,Ukrainian regions (17 of 27),烏克蘭（17區）,19.53221,31,90,33.7
2025,school_waste,Portugal,葡萄牙,19.60706,32,90,34.8
2025,school_waste,Paraguay,巴拉圭,19.80738,33,90,36.0
2025,school_waste,Guatemala,瓜地馬拉,20.81171,34,90,37.1
2025,school_waste,Kosovo,科索沃,20.82473,35,90,38.2
2025,school_waste,Kurdistan Region (Iraq),伊拉克庫德斯坦,20.90466,36,90,39.3
2025,school_waste,El Salvador,薩爾瓦多,21.03188,37,90,40.4
2025,school_waste,Chinese Taipei,臺灣,21.24978,38,90,41.6
2025,school_waste,Iceland,冰島,21.31112,39,90,42.7
2025,school_waste,Estonia,愛沙尼亞,21.40846,40,90,43.8
2025,school_waste,Dominican Republic,多明尼加,21.51282,41,90,44.9
2025,school_waste,Romania,羅馬尼亞,21.51696,42,90,46.1
2025,school_waste,Georgia,喬治亞,21.63755,43,90,47.2
2025,school_waste,Denmark,丹麥,21.94576,44,90,48.3
2025,school_waste,Philippines,菲律賓,22.25329,45,90,49.4
2025,school_waste,Hong Kong (China),香港,22.42473,46,90,50.6
2025,school_waste,New Zealand,紐西蘭,22.73015,47,90,51.7
2025,school_waste,United Kingdom,英國,22.88601,48,90,52.8
2025,school_waste,Ireland,愛爾蘭,23.30082,49,90,53.9
2025,school_waste,Thailand,泰國,23.32518,50,90,55.1
2025,school_waste,Canada,加拿大,23.54192,51,90,56.2
2025,school_waste,Moldova,摩爾多瓦,23.71954,52,90,57.3
2025,school_waste,Switzerland,瑞士,23.86114,53,90,58.4
2025,school_waste,Finland,芬蘭,23.99805,54,90,59.6
2025,school_waste,Slovak Republic,斯洛伐克,24.10926,55,90,60.7
2025,school_waste,Uzbekistan,烏茲別克,24.13604,56,90,61.8
2025,school_waste,North Macedonia,北馬其頓,24.15779,57,90,62.9
2025,school_waste,Australia,澳洲,24.19471,58,90,64.0
2025,school_waste,Hungary,匈牙利,24.34717,59,90,65.2
2025,school_waste,Dushanbe (Tajikistan),杜尚別（塔吉克）,24.99994,60,90,66.3
2025,school_waste,United States,美國,25.52143,61,90,67.4
2025,school_waste,Macao (China),澳門,25.83036,62,90,68.5
2025,school_waste,United Arab Emirates,阿聯,25.84055,63,90,69.7
2025,school_waste,Palestinian Authority,巴勒斯坦,26.08511,64,90,70.8
2025,school_waste,Montenegro,蒙特內哥羅,26.13086,65,90,71.9
2025,school_waste,Belgium,比利時,26.17494,66,90,73.0
2025,school_waste,France,法國,26.36205,67,90,74.2
2025,school_waste,Austria,奧地利,26.56859,68,90,75.3
2025,school_waste,Qatar,卡達,26.69889,69,90,76.4
2025,school_waste,Croatia,克羅埃西亞,26.80054,70,90,77.5
2025,school_waste,Greece,希臘,27.01769,71,90,78.7
2025,school_waste,Malta,馬爾他,27.2667,72,90,79.8
2025,school_waste,Bulgaria,保加利亞,27.30629,73,90,80.9
2025,school_waste,Slovenia,斯洛維尼亞,27.41467,74,90,82.0
2025,school_waste,Lithuania,立陶宛,27.45927,75,90,83.1
2025,school_waste,Türkiye,土耳其,27.98613,76,90,84.3
2025,school_waste,Czechia,捷克,28.0291,77,90,85.4
2025,school_waste,Serbia,塞爾維亞,28.16312,78,90,86.5
2025,school_waste,Jordan,約旦,28.46637,79,90,87.6
2025,school_waste,Luxembourg,盧森堡,29.00406,80,90,88.8
2025,school_waste,Azerbaijan,亞塞拜然,29.23329,81,90,89.9
2025,school_waste,Latvia,拉脫維亞,30.82622,82,90,91.0
2025,school_waste,Norway,挪威,31.15274,83,90,92.1
2025,school_waste,Lebanon,黎巴嫩,31.69474,84,90,93.3
2025,school_waste,Germany,德國,32.78521,85,90,94.4
2025,school_waste,Rwanda,盧安達,33.20277,86,90,95.5
2025,school_waste,Netherlands,荷蘭,34.52322,87,90,96.6
2025,school_waste,Cyprus,賽普勒斯,35.67189,88,90,97.8
2025,school_waste,Israel,以色列,36.70669,89,90,98.9
2025,school_waste,Poland,波蘭,37.7793,90,90,100.0
2025,sci_boys,B-S-J-Z (China),中國四省市,603.79678,1,91,0.0
2025,sci_boys,Singapore,新加坡,559.74841,2,91,1.1
2025,sci_boys,Japan,日本,542.25257,3,91,2.2
2025,sci_boys,Macao (China),澳門,541.12149,4,91,3.3
2025,sci_boys,Chinese Taipei,臺灣,534.63945,5,91,4.4
2025,sci_boys,Estonia,愛沙尼亞,526.58733,6,91,5.6
2025,sci_boys,Korea,韓國,525.09556,7,91,6.7
2025,sci_boys,United Kingdom,英國,516.90074,8,91,7.8
2025,sci_boys,Canada,加拿大,512.39813,9,91,8.9
2025,sci_boys,Australia,澳洲,509.38269,10,91,10.0
2025,sci_boys,New Zealand,紐西蘭,508.16446,11,91,11.1
2025,sci_boys,United States,美國,505.74602,12,91,12.2
2025,sci_boys,Hong Kong (China),香港,503.33978,13,91,13.3
2025,sci_boys,Ireland,愛爾蘭,502.93893,14,91,14.4
2025,sci_boys,Switzerland,瑞士,498.4428,15,91,15.6
2025,sci_boys,Austria,奧地利,498.36902,16,91,16.7
2025,sci_boys,Türkiye,土耳其,496.46121,17,91,17.8
2025,sci_boys,Poland,波蘭,494.42717,18,91,18.9
2025,sci_boys,Finland,芬蘭,493.44316,19,91,20.0
2025,sci_boys,Czechia,捷克,488.9743,20,91,21.1
2025,sci_boys,Belgium,比利時,488.87664,21,91,22.2
2025,sci_boys,Germany,德國,486.96558,22,91,23.3
2025,sci_boys,Italy,義大利,484.54878,23,91,24.4
2025,sci_boys,Hungary,匈牙利,483.91164,24,91,25.6
2025,sci_boys,Netherlands,荷蘭,482.85205,25,91,26.7
2025,sci_boys,Lithuania,立陶宛,482.70923,26,91,27.8
2025,sci_boys,France,法國,480.35582,27,91,28.9
2025,sci_boys,Portugal,葡萄牙,479.62995,28,91,30.0
2025,sci_boys,Sweden,瑞典,479.19553,29,91,31.1
2025,sci_boys,Denmark,丹麥,478.22597,30,91,32.2
2025,sci_boys,Spain,西班牙,477.23857,31,91,33.3
2025,sci_boys,Luxembourg,盧森堡,474.47461,32,91,34.4
2025,sci_boys,Slovenia,斯洛維尼亞,473.47066,33,91,35.6
2025,sci_boys,Slovak Republic,斯洛伐克,472.29063,34,91,36.7
2025,sci_boys,Croatia,克羅埃西亞,466.38972,35,91,37.8
2025,sci_boys,Norway,挪威,465.32226,36,91,38.9
2025,sci_boys,Latvia,拉脫維亞,462.48201,37,91,40.0
2025,sci_boys,Viet Nam,越南,456.92888,38,91,41.1
2025,sci_boys,United Arab Emirates,阿聯,452.64533,39,91,42.2
2025,sci_boys,Chile,智利,446.65989,40,91,43.3
2025,sci_boys,Ukrainian regions (17 of 27),烏克蘭（17區）,445.84975,41,91,44.4
2025,sci_boys,Uruguay,烏拉圭,445.66065,42,91,45.6
2025,sci_boys,Malta,馬爾他,443.34539,43,91,46.7
2025,sci_boys,Iceland,冰島,440.87708,44,91,47.8
2025,sci_boys,Brunei Darussalam,汶萊,439.11113,45,91,48.9
2025,sci_boys,Mauritius,模里西斯,435.39929,46,91,50.0
2025,sci_boys,Israel,以色列,435.29944,47,91,51.1
2025,sci_boys,Uzbekistan,烏茲別克,432.96541,48,91,52.2
2025,sci_boys,Costa Rica,哥斯大黎加,429.65568,49,91,53.3
2025,sci_boys,Montenegro,蒙特內哥羅,429.3614,50,91,54.4
2025,sci_boys,Greece,希臘,428.42829,51,91,55.6
2025,sci_boys,Thailand,泰國,427.4247,52,91,56.7
2025,sci_boys,Qatar,卡達,427.38726,53,91,57.8
2025,sci_boys,Albania,阿爾巴尼亞,426.01787,54,91,58.9
2025,sci_boys,Romania,羅馬尼亞,423.91926,55,91,60.0
2025,sci_boys,Serbia,塞爾維亞,422.40188,56,91,61.1
2025,sci_boys,Mexico,墨西哥,420.21428,57,91,62.2
2025,sci_boys,Malaysia,馬來西亞,418.62965,58,91,63.3
2025,sci_boys,Colombia,哥倫比亞,417.51386,59,91,64.4
2025,sci_boys,Kazakhstan,哈薩克,416.90264,60,91,65.6
2025,sci_boys,Moldova,摩爾多瓦,416.71421,61,91,66.7
2025,sci_boys,Georgia,喬治亞,415.01723,62,91,67.8
2025,sci_boys,Mongolia,蒙古,412.08836,63,91,68.9
2025,sci_boys,Peru,秘魯,411.0504,64,91,70.0
2025,sci_boys,Brazil,巴西,409.29501,65,91,71.1
2025,sci_boys,Bulgaria,保加利亞,408.5833,66,91,72.2
2025,sci_boys,Saudi Arabia,沙烏地阿拉伯,405.0647,67,91,73.3
2025,sci_boys,Azerbaijan,亞塞拜然,402.04933,68,91,74.4
2025,sci_boys,Cyprus,賽普勒斯,400.4676,69,91,75.6
2025,sci_boys,Jordan,約旦,396.8873,70,91,76.7
2025,sci_boys,Argentina,阿根廷,396.69756,71,91,77.8
2025,sci_boys,Ecuador,厄瓜多,395.57681,72,91,78.9
2025,sci_boys,El Salvador,薩爾瓦多,387.50284,73,91,80.0
2025,sci_boys,Indonesia,印尼,385.85783,74,91,81.1
2025,sci_boys,Lebanon,黎巴嫩,374.47571,75,91,82.2
2025,sci_boys,Cambodia,柬埔寨,374.18654,76,91,83.3
2025,sci_boys,North Macedonia,北馬其頓,368.60592,77,91,84.4
2025,sci_boys,Philippines,菲律賓,367.0827,78,91,85.6
2025,sci_boys,Armenia,亞美尼亞,359.4637,79,91,86.7
2025,sci_boys,Dominican Republic,多明尼加,357.23269,80,91,87.8
2025,sci_boys,Paraguay,巴拉圭,357.16598,81,91,88.9
2025,sci_boys,Morocco,摩洛哥,356.57981,82,91,90.0
2025,sci_boys,Kyrgyzstan,吉爾吉斯,355.84704,83,91,91.1
2025,sci_boys,Guatemala,瓜地馬拉,355.7593,84,91,92.2
2025,sci_boys,Kosovo,科索沃,347.45808,85,91,93.3
2025,sci_boys,Kenya,肯亞,346.24213,86,91,94.4
2025,sci_boys,Zambia,尚比亞,344.47074,87,91,95.6
2025,sci_boys,Kurdistan Region (Iraq),伊拉克庫德斯坦,339.17226,88,91,96.7
2025,sci_boys,Palestinian Authority,巴勒斯坦,338.06724,89,91,97.8
2025,sci_boys,Dushanbe (Tajikistan),杜尚別（塔吉克）,335.62673,90,91,98.9
2025,sci_boys,Rwanda,盧安達,332.10834,91,91,100.0
2025,sci_city,B-S-J-Z (China),中國四省市,609.58617,1,83,0.0
2025,sci_city,Singapore,新加坡,561.52035,2,83,1.2
2025,sci_city,Chinese Taipei,臺灣,556.37434,3,83,2.4
2025,sci_city,Japan,日本,546.24268,4,83,3.7
2025,sci_city,Macao (China),澳門,540.19894,5,83,4.9
2025,sci_city,Estonia,愛沙尼亞,529.5673,6,83,6.1
2025,sci_city,Korea,韓國,523.94029,7,83,7.3
2025,sci_city,United Kingdom,英國,522.82151,8,83,8.5
2025,sci_city,New Zealand,紐西蘭,521.77584,9,83,9.8
2025,sci_city,Slovak Republic,斯洛伐克,519.69364,10,83,11.0
2025,sci_city,Canada,加拿大,519.48885,11,83,12.2
2025,sci_city,Poland,波蘭,518.46236,12,83,13.4
2025,sci_city,Australia,澳洲,516.76791,13,83,14.6
2025,sci_city,Luxembourg,盧森堡,514.54298,14,83,15.9
2025,sci_city,Finland,芬蘭,512.43411,15,83,17.1
2025,sci_city,Lithuania,立陶宛,508.62703,16,83,18.3
2025,sci_city,Czechia,捷克,508.41006,17,83,19.5
2025,sci_city,Ireland,愛爾蘭,508.10831,18,83,20.7
2025,sci_city,Switzerland,瑞士,507.24038,19,83,22.0
2025,sci_city,Sweden,瑞典,502.80954,20,83,23.2
2025,sci_city,Türkiye,土耳其,500.20865,21,83,24.4
2025,sci_city,Hong Kong (China),香港,500.08501,22,83,25.6
2025,sci_city,Viet Nam,越南,496.37531,23,83,26.8
2025,sci_city,Slovenia,斯洛維尼亞,492.22587,24,83,28.0
2025,sci_city,Portugal,葡萄牙,492.15175,25,83,29.3
2025,sci_city,United States,美國,491.39836,26,83,30.5
2025,sci_city,Denmark,丹麥,490.79865,27,83,31.7
2025,sci_city,Croatia,克羅埃西亞,490.12904,28,83,32.9
2025,sci_city,Norway,挪威,489.92884,29,83,34.1
2025,sci_city,Hungary,匈牙利,489.79628,30,83,35.4
2025,sci_city,Italy,義大利,488.2978,31,83,36.6
2025,sci_city,Spain,西班牙,486.92166,32,83,37.8
2025,sci_city,Netherlands,荷蘭,486.88622,33,83,39.0
